cfg_name,model,exptype,diffinit,t,attack_seed,other_seed,attack_index,accuracy_self,epsilon_self,accuracy_other,epsilon_other
cifar10_cnn,cnn_cifar,fsvi,True,4000,2506,60242,12261,0.60205,0.4140141290863696,0.6049,0.42592425769552344
cifar10_cnn,cnn_cifar,vsvi,True,4000,2506,80051,12261,0.60205,0.4140141290863696,0.60305,0.4181897838581295
cifar10_cnn,cnn_cifar,fsvi,True,4000,2506,76078,5437,0.5974,0.3946433925763185,0.59825,0.39817872217086053
cifar10_cnn,cnn_cifar,vsvi,True,4000,2506,32305,5437,0.5974,0.3946433925763185,0.60025,0.40650688338729873
cifar10_cnn,cnn_cifar,fsvi,True,4000,6603,75701,12261,0.58385,0.3385983283296197,0.5845,0.34127416661662036
cifar10_cnn,cnn_cifar,vsvi,True,4000,6603,1693,12261,0.58385,0.3385983283296197,0.5839,0.33880411930059623
cifar10_cnn,cnn_cifar,fsvi,True,4000,6603,34726,5437,0.58725,0.352608540738785,0.58695,0.3513709863160168
cifar10_cnn,cnn_cifar,vsvi,True,4000,6603,29249,5437,0.58725,0.352608540738785,0.5868,0.3507523090233431
cifar10_cnn,cnn_cifar,fsvi,True,4000,52684,6582,12261,0.58455,0.34148005034183765,0.5809,0.3264690700674609
cifar10_cnn,cnn_cifar,vsvi,True,4000,52684,83746,12261,0.58455,0.34148005034183765,0.5816,0.3293450134685965
cifar10_cnn,cnn_cifar,fsvi,True,4000,52684,25682,5437,0.58675,0.35054609802999925,0.5858,0.34662948543214933
cifar10_cnn,cnn_cifar,vsvi,True,4000,52684,21522,5437,0.58675,0.35054609802999925,0.5855,0.3453932084624224
cifar10_cnn,cnn_cifar,fsvi,True,4000,98088,85746,12261,0.57305,0.29430606258909286,0.5711,0.28634053414798266
cifar10_cnn,cnn_cifar,vsvi,True,4000,98088,70518,12261,0.57305,0.29430606258909286,0.57195,0.28981156378318756
cifar10_cnn,cnn_cifar,fsvi,True,4000,98088,19727,5437,0.56055,0.2433944995889483,0.55995,0.24095913720888165
cifar10_cnn,cnn_cifar,vsvi,True,4000,98088,72911,5437,0.56055,0.2433944995889483,0.55515,0.2215012008094985
cifar10_cnn,cnn_cifar,fsvi,True,4000,30158,62875,12261,0.59395,0.38031883600712857,0.5897,0.36272533355831804
cifar10_cnn,cnn_cifar,vsvi,True,4000,30158,16593,12261,0.59395,0.38031883600712857,0.5934,0.37803880666247536
cifar10_cnn,cnn_cifar,fsvi,True,4000,30158,38566,5437,0.5906,0.36644629608263324,0.58995,0.3637586840635079
cifar10_cnn,cnn_cifar,vsvi,True,4000,30158,19679,5437,0.5906,0.36644629608263324,0.5934,0.37803880666247536
cifar10_cnn,cnn_cifar,vsvi,True,4000,49615,49122,12261,0.5897,0.36272533355831804,0.59185,0.3716184705025375
cifar10_cnn,cnn_cifar,fsvi,True,4000,49615,79427,12261,0.5897,0.36272533355831804,0.58685,0.3509585273989394
cifar10_cnn,cnn_cifar,fsvi,True,4000,49615,91877,5437,0.5758,0.3055553360474934,0.57365,0.29675884905709343
cifar10_cnn,cnn_cifar,vsvi,True,4000,49615,96385,5437,0.5758,0.3055553360474934,0.57545,0.3041225589691277
cifar10_cnn,cnn_cifar,fsvi,True,4000,38963,76078,12261,0.56925,0.27879182953581017,0.5646,0.2598523670189419
cifar10_cnn,cnn_cifar,vsvi,True,4000,38963,46674,12261,0.56925,0.27879182953581017,0.56395,0.257208679412931
cifar10_cnn,cnn_cifar,vsvi,True,4000,38963,27586,5437,0.57625,0.3073979356161984,0.5601,0.24156791086111268
cifar10_cnn,cnn_cifar,fsvi,True,4000,38963,9694,5437,0.57625,0.3073979356161984,0.57365,0.29675884905709343
cifar10_cnn,cnn_cifar,fsvi,True,4000,60752,28082,12261,0.5953,0.3859194282775247,0.59885,0.4006757271938508
cifar10_cnn,cnn_cifar,vsvi,True,4000,60752,54208,12261,0.5953,0.3859194282775247,0.60005,0.4056734457826194
cifar10_cnn,cnn_cifar,vsvi,True,4000,60752,72296,5437,0.59155,0.37037670291179364,0.5987,0.4000513606584354
cifar10_cnn,cnn_cifar,fsvi,True,4000,60752,28082,5437,0.59155,0.37037670291179364,0.59575,0.3877876175216353
cifar10_cnn,cnn_cifar,vsvi,True,4000,50627,4149,12261,0.59965,0.40400698715908734,0.5978,0.3963067725112859
cifar10_cnn,cnn_cifar,fsvi,True,4000,50627,79923,12261,0.59965,0.40400698715908734,0.599,0.4013001708088801
cifar10_cnn,cnn_cifar,vsvi,True,4000,50627,70972,5437,0.59955,0.403590459055751,0.6002,0.4062985109399669
cifar10_cnn,cnn_cifar,fsvi,True,4000,50627,92274,5437,0.59955,0.403590459055751,0.59675,0.3919415482136213
cifar10_cnn,cnn_cifar,vsvi,True,4000,91611,29249,12261,0.5866,0.34992750929568284,0.58285,0.3344839940177577
cifar10_cnn,cnn_cifar,fsvi,True,4000,91611,22756,12261,0.5866,0.34992750929568284,0.5805,0.3248262752306854
cifar10_cnn,cnn_cifar,vsvi,True,4000,91611,97560,5437,0.6115,0.4536217853195251,0.61475,0.467323206896077
cifar10_cnn,cnn_cifar,fsvi,True,4000,91611,9071,5437,0.6115,0.4536217853195251,0.61545,0.4702798880532422
cifar10_cnn,cnn_cifar,vsvi,True,4000,84444,18602,12261,0.60065,0.40817417680398627,0.6029,0.417563207358154
cifar10_cnn,cnn_cifar,fsvi,True,4000,84444,76729,12261,0.60065,0.40817417680398627,0.5998,0.4046318441652756
cifar10_cnn,cnn_cifar,fsvi,True,4000,84444,28853,5437,0.6027,0.4167278976684452,0.60385,0.4215328953101333
cifar10_cnn,cnn_cifar,vsvi,True,4000,84444,28896,5437,0.6027,0.4167278976684452,0.6059,0.4301102717499854
cifar10_cnn,cnn_cifar,vsvi,True,4000,9694,68544,12261,0.5997,0.4042152641759362,0.6027,0.4167278976684452
cifar10_cnn,cnn_cifar,fsvi,True,4000,9694,55974,12261,0.5997,0.4042152641759362,0.602,0.4138054400243832
cifar10_cnn,cnn_cifar,vsvi,True,4000,9694,15795,5437,0.5961,0.3892411156565135,0.59555,0.38695722886294837
cifar10_cnn,cnn_cifar,fsvi,True,4000,9694,15124,5437,0.5961,0.3892411156565135,0.59535,0.38612697195547346
cifar10_cnn,cnn_cifar,fsvi,True,4000,28127,97213,12261,0.5883,0.3569420930945515,0.58855,0.35797437880676786
cifar10_cnn,cnn_cifar,vsvi,True,4000,28127,15984,12261,0.5883,0.3569420930945515,0.58825,0.35673565854972233
cifar10_cnn,cnn_cifar,fsvi,True,4000,28127,96385,5437,0.5981,0.39755466259535577,0.60215,0.41443153388294485
cifar10_cnn,cnn_cifar,vsvi,True,4000,28127,9301,5437,0.5981,0.39755466259535577,0.59535,0.38612697195547346
cifar10_cnn,cnn_cifar,vsvi,True,4000,35296,32358,12261,0.57255,0.2922627453871057,0.5721,0.29042427785171215
cifar10_cnn,cnn_cifar,fsvi,True,4000,35296,18602,12261,0.57255,0.2922627453871057,0.5699,0.28144316705126315
cifar10_cnn,cnn_cifar,vsvi,True,4000,35296,12397,5437,0.59125,0.36913521759467977,0.58965,0.3625186864602583
cifar10_cnn,cnn_cifar,fsvi,True,4000,35296,57357,5437,0.59125,0.36913521759467977,0.589,0.35983296915535207
cifar10_cnn,cnn_cifar,vsvi,True,4000,79993,71441,12261,0.5895,0.36189879108494283,0.5889,0.3594198960466923
cifar10_cnn,cnn_cifar,fsvi,True,4000,79993,53741,12261,0.5895,0.36189879108494283,0.58555,0.3455992364506111
cifar10_cnn,cnn_cifar,vsvi,True,4000,79993,10860,5437,0.5818,0.330166959066568,0.57685,0.3098555412571835
cifar10_cnn,cnn_cifar,fsvi,True,4000,79993,6467,5437,0.5818,0.330166959066568,0.5867,0.35033989441412755
cifar10_cnn,cnn_cifar,vsvi,True,4000,55289,2506,12261,0.57805,0.3147735465173549,0.57285,0.2934886627420071
cifar10_cnn,cnn_cifar,fsvi,True,4000,55289,4980,12261,0.57805,0.3147735465173549,0.57545,0.3041225589691277
cifar10_cnn,cnn_cifar,vsvi,True,4000,55289,64007,5437,0.5935,0.3784532850618576,0.59695,0.39277273406178725
cifar10_cnn,cnn_cifar,fsvi,True,4000,55289,24898,5437,0.5935,0.3784532850618576,0.5948,0.3838444422114717
cifar10_cnn,cnn_cifar,vsvi,True,4000,94698,27476,12261,0.5948,0.3838444422114717,0.5927,0.37513835413942564
cifar10_cnn,cnn_cifar,fsvi,True,4000,94698,94104,12261,0.5948,0.3838444422114717,0.59595,0.38861813824926095
cifar10_cnn,cnn_cifar,vsvi,True,4000,94698,27943,5437,0.5905,0.366032732344293,0.5908,0.3672735165797534
cifar10_cnn,cnn_cifar,fsvi,True,4000,94698,15984,5437,0.5905,0.366032732344293,0.5888,0.3590068532737111
cifar10_cnn,cnn_cifar,vsvi,True,4000,4587,68544,12261,0.5808,0.3260583305037539,0.5767,0.30924105309448896
cifar10_cnn,cnn_cifar,fsvi,True,4000,4587,49122,12261,0.5808,0.3260583305037539,0.57865,0.31723396207572446
cifar10_cnn,cnn_cifar,vsvi,True,4000,4587,54584,5437,0.5009,0.0036000038880076293,0.5,0.0
cifar10_cnn,cnn_cifar,fsvi,True,4000,4587,54224,5437,0.5009,0.0036000038880076293,0.5,0.0
cifar10_cnn,cnn_cifar,vsvi,True,4000,95436,15275,12261,0.57215,0.2906285278996601,0.57265,0.29267136023169826
cifar10_cnn,cnn_cifar,fsvi,True,4000,95436,75701,12261,0.57215,0.2906285278996601,0.56965,0.2804233060486412
cifar10_cnn,cnn_cifar,vsvi,True,4000,95436,32358,5437,0.5929,0.3759668952043888,0.5949,0.384259373985215
cifar10_cnn,cnn_cifar,fsvi,True,4000,95436,67594,5437,0.5929,0.3759668952043888,0.59455,0.3828072554930215
cifar10_cnn,cnn_cifar,vsvi,True,4000,72129,13432,12261,0.5797,0.3215419863346161,0.5765,0.30842182561700476
cifar10_cnn,cnn_cifar,fsvi,True,4000,72129,36094,12261,0.5797,0.3215419863346161,0.5793,0.31990048750610345
cifar10_cnn,cnn_cifar,vsvi,True,4000,72129,76450,5437,0.58915,0.3604526357821526,0.5893,0.361072370881355
cifar10_cnn,cnn_cifar,fsvi,True,4000,72129,1830,5437,0.58915,0.3604526357821526,0.58915,0.3604526357821526
cifar10_cnn,cnn_cifar,vsvi,True,4000,1426,75200,12261,0.58095,0.3266744500839555,0.58045,0.3246209564679664
cifar10_cnn,cnn_cifar,fsvi,True,4000,1426,54208,12261,0.58095,0.3266744500839555,0.581,0.32687983692977335
cifar10_cnn,cnn_cifar,fsvi,True,4000,1426,8390,5437,0.57605,0.3065789387340504,0.575,0.3022808718729335
cifar10_cnn,cnn_cifar,vsvi,True,4000,1426,60255,5437,0.57605,0.3065789387340504,0.57545,0.3041225589691277
cifar10_cnn,cnn_cifar,vsvi,True,4000,3207,9694,12261,0.5771,0.31087981723847763,0.5703,0.2830752473815438
cifar10_cnn,cnn_cifar,fsvi,True,4000,3207,17485,12261,0.5771,0.31087981723847763,0.57375,0.2971677327770283
cifar10_cnn,cnn_cifar,vsvi,True,4000,3207,78404,5437,0.5794,0.3203108220666506,0.57785,0.3139536183059414
cifar10_cnn,cnn_cifar,fsvi,True,4000,3207,96502,5437,0.5794,0.3203108220666506,0.5767,0.30924105309448896
cifar10_cnn,cnn_cifar,fsvi,True,4000,72085,6066,12261,0.60725,0.43576729074655113,0.6103,0.4485734272057856
cifar10_cnn,cnn_cifar,vsvi,True,4000,72085,1297,12261,0.60725,0.43576729074655113,0.60945,0.44500090904553935
cifar10_cnn,cnn_cifar,vsvi,True,4000,72085,47621,5437,0.6005,0.407548876313709,0.6018,0.4129707725658489
cifar10_cnn,cnn_cifar,fsvi,True,4000,72085,70972,5437,0.6005,0.407548876313709,0.6014,0.4113018627757345
cifar10_cnn,cnn_cifar,vsvi,True,4000,59530,68585,12261,0.5987,0.4000513606584354,0.5956,0.3871648136635377
cifar10_cnn,cnn_cifar,fsvi,True,4000,59530,83745,12261,0.5987,0.4000513606584354,0.60125,0.41067616732091644
cifar10_cnn,cnn_cifar,vsvi,True,4000,59530,75534,5437,0.59065,0.3666530895720718,0.58985,0.3633453208390925
cifar10_cnn,cnn_cifar,fsvi,True,4000,59530,15795,5437,0.59065,0.3666530895720718,0.5878,0.3548780855284583
cifar10_cnn,cnn_cifar,vsvi,True,4000,42393,22141,12261,0.59365,0.37907506291258747,0.5982,0.3979706938150135
cifar10_cnn,cnn_cifar,fsvi,True,4000,42393,4385,12261,0.59365,0.37907506291258747,0.5965,0.3909027538279675
cifar10_cnn,cnn_cifar,vsvi,True,4000,42393,66413,5437,0.59215,0.37286052142091447,0.59395,0.38031883600712857
cifar10_cnn,cnn_cifar,fsvi,True,4000,42393,36094,5437,0.59215,0.37286052142091447,0.59055,0.36623951034165897
cifar10_cnn,cnn_cifar,vsvi,True,4000,62875,75316,12261,0.6108,0.45067622303262744,0.61295,0.4597294828902807
cifar10_cnn,cnn_cifar,fsvi,True,4000,62875,60242,12261,0.6108,0.45067622303262744,0.6133,0.46120501401868647
cifar10_cnn,cnn_cifar,vsvi,True,4000,62875,38678,5437,0.61955,0.4876386454399704,0.62015,0.49018494631210785
cifar10_cnn,cnn_cifar,fsvi,True,4000,62875,52022,5437,0.61955,0.4876386454399704,0.6218,0.4971953414002964
cifar10_cnn,cnn_cifar,vsvi,True,4000,76936,17148,12261,0.59455,0.3828072554930215,0.5946,0.3830146765460978
cifar10_cnn,cnn_cifar,fsvi,True,4000,76936,33916,12261,0.59455,0.3828072554930215,0.59505,0.38488183293344985
cifar10_cnn,cnn_cifar,vsvi,True,4000,76936,49036,5437,0.5879,0.35529082706343745,0.5881,0.35611640002387507
cifar10_cnn,cnn_cifar,fsvi,True,4000,76936,94433,5437,0.5879,0.35529082706343745,0.5874,0.3532274181273684
cifar10_cnn,cnn_cifar,vsvi,True,4000,64880,45569,12261,0.59095,0.3678940134985423,0.5852,0.3441571927905972
cifar10_cnn,cnn_cifar,fsvi,True,4000,64880,8390,12261,0.59095,0.3678940134985423,0.5895,0.36189879108494283
cifar10_cnn,cnn_cifar,vsvi,True,4000,64880,95438,5437,0.5871,0.35198973017809554,0.58715,0.3521959929476524
cifar10_cnn,cnn_cifar,fsvi,True,4000,64880,49036,5437,0.5871,0.35198973017809554,0.5875,0.3536400402435784
cifar10_cnn,cnn_cifar,vsvi,True,4000,68004,94698,12261,0.60535,0.42780750699933817,0.60965,0.445841249439974
cifar10_cnn,cnn_cifar,fsvi,True,4000,68004,97213,12261,0.60535,0.42780750699933817,0.60855,0.4412212849666429
cifar10_cnn,cnn_cifar,vsvi,True,4000,68004,70972,5437,0.60835,0.44038179042021036,0.6118,0.4548847609818932
cifar10_cnn,cnn_cifar,fsvi,True,4000,68004,37792,5437,0.60835,0.44038179042021036,0.6129,0.45951873290808365
cifar10_cnn,cnn_cifar,fsvi,True,4000,67907,28854,12261,0.59885,0.4006757271938508,0.6037,0.4209058856059912
cifar10_cnn,cnn_cifar,vsvi,True,4000,67907,63987,12261,0.59885,0.4006757271938508,0.59895,0.40109201436440634
cifar10_cnn,cnn_cifar,fsvi,True,4000,67907,9071,5437,0.5955,0.3867496522968085,0.59585,0.38820286135696175
cifar10_cnn,cnn_cifar,vsvi,True,4000,67907,11815,5437,0.5955,0.3867496522968085,0.5953,0.3859194282775247
cifar10_cnn,cnn_cifar,vsvi,True,4000,99750,80368,12261,0.57975,0.3217472038469161,0.5793,0.31990048750610345
cifar10_cnn,cnn_cifar,fsvi,True,4000,99750,22406,12261,0.57975,0.3217472038469161,0.5788,0.3178492144975083
cifar10_cnn,cnn_cifar,vsvi,True,4000,99750,21360,5437,0.5849,0.342921437389987,0.58165,0.32955048952116783
cifar10_cnn,cnn_cifar,fsvi,True,4000,99750,58881,5437,0.5849,0.342921437389987,0.5788,0.3178492144975083
cifar10_cnn,cnn_cifar,vsvi,True,4000,52358,68781,12261,0.6088,0.44227086838681384,0.6103,0.4485734272057856
cifar10_cnn,cnn_cifar,fsvi,True,4000,52358,34975,12261,0.6088,0.44227086838681384,0.6098,0.44647160636514355
cifar10_cnn,cnn_cifar,vsvi,True,4000,52358,6200,5437,0.59745,0.3948512855497733,0.59595,0.38861813824926095
cifar10_cnn,cnn_cifar,fsvi,True,4000,52358,6066,5437,0.59745,0.3948512855497733,0.5968,0.3921493321323923
cifar10_cnn,cnn_cifar,vsvi,True,4000,75200,4587,12261,0.5844,0.34086242065147215,0.587,0.3515772268670635
cifar10_cnn,cnn_cifar,fsvi,True,4000,75200,97389,12261,0.5844,0.34086242065147215,0.5838,0.33839254446048017
cifar10_cnn,cnn_cifar,vsvi,True,4000,75200,3236,5437,0.6065,0.4326236605266471,0.61055,0.44962470291307344
cifar10_cnn,cnn_cifar,fsvi,True,4000,75200,58197,5437,0.6065,0.4326236605266471,0.6078,0.4380739667204468
cifar10_cnn,cnn_cifar,vsvi,True,4000,40068,38705,12261,0.57405,0.2983945320509712,0.5694,0.27940358991367453
cifar10_cnn,cnn_cifar,fsvi,True,4000,40068,67950,12261,0.57405,0.2983945320509712,0.56585,0.2649389289052963
cifar10_cnn,cnn_cifar,vsvi,True,4000,40068,79993,5437,0.57585,0.3057600438611726,0.57585,0.3057600438611726
cifar10_cnn,cnn_cifar,fsvi,True,4000,40068,93296,5437,0.57585,0.3057600438611726,0.5709,0.28552407097273436
cifar10_cnn,cnn_cifar,vsvi,True,4000,66987,18792,12261,0.5932,0.3772099460893719,0.5933,0.37762436035141894
cifar10_cnn,cnn_cifar,fsvi,True,4000,66987,32305,12261,0.5932,0.3772099460893719,0.5971,0.39339621135564506
cifar10_cnn,cnn_cifar,vsvi,True,4000,66987,45637,5437,0.5829,0.3346896438486044,0.57815,0.3151835499633353
cifar10_cnn,cnn_cifar,fsvi,True,4000,66987,36531,5437,0.5829,0.3346896438486044,0.57865,0.31723396207572446
cifar10_cnn,cnn_cifar,vsvi,True,4000,24707,19556,12261,0.6026,0.41631029657848445,0.603,0.41798091603999493
cifar10_cnn,cnn_cifar,fsvi,True,4000,24707,67950,12261,0.6026,0.41631029657848445,0.60285,0.4173543664841788
cifar10_cnn,cnn_cifar,vsvi,True,4000,24707,94433,5437,0.598,0.3971386653316105,0.5989,0.40088386649440944
cifar10_cnn,cnn_cifar,fsvi,True,4000,24707,8390,5437,0.598,0.3971386653316105,0.5991,0.40171650944141785
cifar10_cnn,cnn_cifar,vsvi,True,4000,8688,23523,12261,0.59835,0.398594804399704,0.5985,0.3992189916112116
cifar10_cnn,cnn_cifar,fsvi,True,4000,8688,93296,12261,0.59835,0.398594804399704,0.5976,0.39547501503307825
cifar10_cnn,cnn_cifar,vsvi,True,4000,8688,22406,5437,0.58735,0.3530211182312019,0.5861,0.3478660247276966
cifar10_cnn,cnn_cifar,fsvi,True,4000,8688,94698,5437,0.58735,0.3530211182312019,0.5891,0.3602460726382774
cifar10_cnn,cnn_cifar,vsvi,True,4000,28082,1693,12261,0.591,0.3681008613632963,0.59075,0.36706669981577295
cifar10_cnn,cnn_cifar,fsvi,True,4000,28082,97213,12261,0.591,0.3681008613632963,0.59235,0.3736887132918485
cifar10_cnn,cnn_cifar,vsvi,True,4000,28082,9930,5437,0.58445,0.341068290054744,0.58265,0.33366146472252667
cifar10_cnn,cnn_cifar,fsvi,True,4000,28082,18060,5437,0.58445,0.341068290054744,0.5838,0.33839254446048017
cifar10_cnn,cnn_cifar,vsvi,True,4000,15795,54447,12261,0.613,0.4599402429064296,0.6147,0.46711209228085204
cifar10_cnn,cnn_cifar,fsvi,True,4000,15795,4149,12261,0.613,0.4599402429064296,0.61305,0.4601510129619278
cifar10_cnn,cnn_cifar,vsvi,True,4000,15795,73319,5437,0.60635,0.4319951874723243,0.6039,0.42174191668598454
cifar10_cnn,cnn_cifar,fsvi,True,4000,15795,92360,5437,0.60635,0.4319951874723243,0.60665,0.4332522177226306
cifar10_cnn,cnn_cifar,vsvi,True,4000,96385,9930,12261,0.595,0.38467433843909055,0.5955,0.3867496522968085
cifar10_cnn,cnn_cifar,fsvi,True,4000,96385,35423,12261,0.595,0.38467433843909055,0.59635,0.3902795771836537
cifar10_cnn,cnn_cifar,vsvi,True,4000,96385,25682,5437,0.59305,0.37658838470223416,0.5929,0.3759668952043888
cifar10_cnn,cnn_cifar,fsvi,True,4000,96385,60994,5437,0.59305,0.37658838470223416,0.59295,0.37617405039081736
cifar10_cnn,cnn_cifar,fsvi,True,4000,9731,57160,12261,0.5927,0.37513835413942564,0.59475,0.38363698856728157
cifar10_cnn,cnn_cifar,vsvi,True,4000,9731,2674,12261,0.5927,0.37513835413942564,0.59455,0.3828072554930215
cifar10_cnn,cnn_cifar,vsvi,True,4000,9731,84435,5437,0.5978,0.3963067725112859,0.5973,0.3942276318808521
cifar10_cnn,cnn_cifar,fsvi,True,4000,9731,80368,5437,0.5978,0.3963067725112859,0.60045,0.4073404602862207
cifar10_cnn,cnn_cifar,vsvi,True,4000,6582,32985,12261,0.59375,0.3794896217049037,0.59385,0.37990421272328645
cifar10_cnn,cnn_cifar,fsvi,True,4000,6582,68004,12261,0.59375,0.3794896217049037,0.5928,0.3755526087455641
cifar10_cnn,cnn_cifar,fsvi,True,4000,6582,79377,5437,0.59435,0.3819776525855595,0.5969,0.392564925051484
cifar10_cnn,cnn_cifar,vsvi,True,4000,6582,28648,5437,0.59435,0.3819776525855595,0.59335,0.3778315794983641
cifar10_cnn,cnn_cifar,vsvi,True,4000,53741,5779,12261,0.5964,0.3904872944111296,0.5983,0.3983867590307498
cifar10_cnn,cnn_cifar,fsvi,True,4000,53741,94589,12261,0.5964,0.3904872944111296,0.5967,0.39173377264871384
cifar10_cnn,cnn_cifar,fsvi,True,4000,53741,48704,5437,0.5828,0.3342783511944324,0.58185,0.3303724627265511
cifar10_cnn,cnn_cifar,vsvi,True,4000,53741,9366,5437,0.5828,0.3342783511944324,0.58075,0.3258529709472002
cifar10_cnn,cnn_cifar,vsvi,True,4000,80368,17191,12261,0.5879,0.35529082706343745,0.58575,0.34642342108123264
cifar10_cnn,cnn_cifar,fsvi,True,4000,80368,49615,12261,0.5879,0.35529082706343745,0.5875,0.3536400402435784
cifar10_cnn,cnn_cifar,vsvi,True,4000,80368,97389,5437,0.5605,0.24319152538698288,0.5559,0.22453865966136705
cifar10_cnn,cnn_cifar,fsvi,True,4000,80368,67950,5437,0.5605,0.24319152538698288,0.5518,0.20794610041635883
cifar10_cnn,cnn_cifar,vsvi,True,4000,63987,94698,12261,0.5872,0.3524022631329531,0.5916,0.37058364454613424
cifar10_cnn,cnn_cifar,fsvi,True,4000,63987,91199,12261,0.5872,0.3524022631329531,0.5915,0.370169769118384
cifar10_cnn,cnn_cifar,vsvi,True,4000,63987,79923,5437,0.58955,0.3621054152284073,0.58965,0.3625186864602583
cifar10_cnn,cnn_cifar,fsvi,True,4000,63987,66051,5437,0.58955,0.3621054152284073,0.58955,0.3621054152284073
cifar10_cnn,cnn_cifar,vsvi,True,4000,29249,91199,12261,0.5958,0.38799523530966123,0.6038,0.4213238830082879
cifar10_cnn,cnn_cifar,fsvi,True,4000,29249,55974,12261,0.5958,0.38799523530966123,0.59845,0.39901092068490834
cifar10_cnn,cnn_cifar,vsvi,True,4000,29249,6582,5437,0.58955,0.3621054152284073,0.59065,0.3666530895720718
cifar10_cnn,cnn_cifar,fsvi,True,4000,29249,99750,5437,0.58955,0.3621054152284073,0.5931,0.3767955638370365
cifar10_cnn,cnn_cifar,vsvi,True,4000,32305,63987,12261,0.57525,0.303303968363434,0.57205,0.2902200338193339
cifar10_cnn,cnn_cifar,fsvi,True,4000,32305,75200,12261,0.57525,0.303303968363434,0.57295,0.2938973504803008
cifar10_cnn,cnn_cifar,vsvi,True,4000,32305,60242,5437,0.5748,0.30146250773707695,0.5734,0.2957367474120194
cifar10_cnn,cnn_cifar,fsvi,True,4000,32305,8390,5437,0.5748,0.30146250773707695,0.57235,0.29144558833769474
cifar10_cnn,cnn_cifar,fsvi,True,4000,46642,43545,12261,0.5872,0.3524022631329531,0.5872,0.3524022631329531
cifar10_cnn,cnn_cifar,vsvi,True,4000,46642,72657,12261,0.5872,0.3524022631329531,0.58675,0.35054609802999925
cifar10_cnn,cnn_cifar,vsvi,True,4000,46642,55974,5437,0.5903,0.36520569769381844,0.5877,0.3544653739057504
cifar10_cnn,cnn_cifar,fsvi,True,4000,46642,69472,5437,0.5903,0.36520569769381844,0.59155,0.37037670291179364
cifar10_cnn,cnn_cifar,vsvi,True,4000,23091,83745,12261,0.59515,0.38529684648176526,0.59675,0.3919415482136213
cifar10_cnn,cnn_cifar,fsvi,True,4000,23091,85270,12261,0.59515,0.38529684648176526,0.59535,0.38612697195547346
cifar10_cnn,cnn_cifar,vsvi,True,4000,23091,54447,5437,0.60145,0.4115104455661496,0.60425,0.42320532082247064
cifar10_cnn,cnn_cifar,fsvi,True,4000,23091,77375,5437,0.60145,0.4115104455661496,0.6054,0.42801680299910344
cifar10_cnn,cnn_cifar,fsvi,True,4000,75316,80051,12261,0.5763,0.3076027008101072,0.57265,0.29267136023169826
cifar10_cnn,cnn_cifar,vsvi,True,4000,75316,38566,12261,0.5763,0.3076027008101072,0.5728,0.29328432800045073
cifar10_cnn,cnn_cifar,vsvi,True,4000,75316,28854,5437,0.52885,0.11552832312129686,0.51705,0.0682264530056791
cifar10_cnn,cnn_cifar,fsvi,True,4000,75316,28854,5437,0.52885,0.11552832312129686,0.51705,0.0682264530056791
cifar10_cnn,cnn_cifar,fsvi,True,4000,93296,57160,12261,0.5981,0.39755466259535577,0.5969,0.392564925051484
